id,campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,upload_timestamp
659,481541,"Weekend Special",2024-08-24,"New Users",Email,6351,682,51,1795.71,6040.66,3.6,"2024-11-20 15:56:34"
660,795336,"Festival Offer",2024-08-24,All,Email,2624,178,38,2470.27,9543.06,3.71,"2024-11-20 15:56:34"
661,964221,"Flash Sale",2024-08-24,All,App,2780,224,43,2319.67,3148.2,1.98,"2024-11-20 15:56:34"
662,540439,"Membership Drive",2024-08-24,All,App,5242,223,99,1680.27,3440.57,2.65,"2024-11-20 15:56:34"
663,128968,"Category Promotion",2024-08-24,Premium,App,7657,302,38,1678.27,6093.93,2.47,"2024-11-20 15:56:34"
664,861794,"App Push Notification",2024-08-24,Premium,Email,3989,167,46,1339.93,9062.97,2.43,"2024-11-20 15:56:34"
665,334651,"Email Campaign",2024-08-24,"New Users","Social Media",9209,463,21,4637.81,4297.99,1.53,"2024-11-20 15:56:34"
666,544173,"Referral Program",2024-08-24,Premium,App,1403,661,93,3792.42,6555.98,3.21,"2024-11-20 15:56:34"
667,995734,"New User Discount",2024-08-23,Premium,Email,9044,924,55,2419.76,2716.64,2.36,"2024-11-20 15:56:34"
668,685200,"Weekend Special",2024-08-23,"New Users","Social Media",6738,567,18,2683.84,2645.4,4,"2024-11-20 15:56:34"
669,18141,"Festival Offer",2024-08-23,Premium,"Social Media",7323,298,93,2738,4515.64,3,"2024-11-20 15:56:34"
670,367221,"Flash Sale",2024-08-23,"New Users","Social Media",7196,315,53,3064.54,3459.03,1.78,"2024-11-20 15:56:34"
671,658145,"Membership Drive",2024-08-23,"New Users",Email,7801,320,62,4400.05,9731.72,2.25,"2024-11-20 15:56:34"
672,917306,"Category Promotion",2024-08-23,"New Users",App,6000,247,89,1802.4,3175.08,3.26,"2024-11-20 15:56:34"
673,609687,"App Push Notification",2024-08-23,Inactive,"Social Media",3042,220,35,4897.47,6835.03,1.92,"2024-11-20 15:56:34"
674,552004,"Email Campaign",2024-08-23,All,Email,2911,559,95,3573.55,4533.25,2.02,"2024-11-20 15:56:34"
675,391939,"Referral Program",2024-08-23,Premium,Email,6262,694,32,4026.13,7182.83,3.29,"2024-11-20 15:56:34"
676,664533,"New User Discount",2024-08-22,Inactive,"Social Media",6188,610,73,2648.08,5985.68,2.19,"2024-11-20 15:56:34"
677,926570,"Weekend Special",2024-08-22,Premium,"Social Media",5255,988,71,3283.04,3220,1.8,"2024-11-20 15:56:34"
678,913744,"Festival Offer",2024-08-22,All,"Social Media",5031,698,92,3439.36,3706.15,3.5,"2024-11-20 15:56:34"
679,681774,"Flash Sale",2024-08-22,"New Users",Email,8711,282,96,2239.55,3545.06,2.28,"2024-11-20 15:56:34"
680,863138,"Membership Drive",2024-08-22,"New Users",Email,4617,718,38,1529.18,5291.55,3.72,"2024-11-20 15:56:34"
681,641708,"Category Promotion",2024-08-22,Premium,Email,1587,657,50,3963.66,8755.82,2.38,"2024-11-20 15:56:34"
682,10707,"App Push Notification",2024-08-22,"New Users","Social Media",3887,279,83,2882.64,3331.15,1.89,"2024-11-20 15:56:34"
683,167036,"Email Campaign",2024-08-22,Inactive,Email,4812,637,95,1151.52,6441.58,3.6,"2024-11-20 15:56:34"
684,414240,"Referral Program",2024-08-22,"New Users",App,9760,904,67,1993.79,9612.58,3.38,"2024-11-20 15:56:34"
685,655591,"New User Discount",2024-08-21,Premium,"Social Media",3997,175,46,4506.06,9413.23,3.37,"2024-11-20 15:56:34"
686,214126,"Weekend Special",2024-08-21,"New Users","Social Media",1911,322,20,3355.16,4343,1.88,"2024-11-20 15:56:34"
687,849043,"Festival Offer",2024-08-21,Premium,SMS,1017,555,75,1097.9,3816.51,3.58,"2024-11-20 15:56:34"
688,758649,"Flash Sale",2024-08-21,Premium,"Social Media",6952,600,81,2882.36,3146.54,3.76,"2024-11-20 15:56:34"
689,643133,"Membership Drive",2024-08-21,Inactive,SMS,9138,616,30,4831.86,2630.68,1.63,"2024-11-20 15:56:34"
690,364794,"Category Promotion",2024-08-21,Premium,Email,3456,840,64,2940.5,6315.99,2.94,"2024-11-20 15:56:34"
691,763730,"App Push Notification",2024-08-21,All,App,1254,536,83,1877.51,2421.68,1.97,"2024-11-20 15:56:34"
692,479615,"Email Campaign",2024-08-21,All,"Social Media",3825,833,42,2206.95,8674.76,2.92,"2024-11-20 15:56:34"
693,674595,"Referral Program",2024-08-21,All,Email,6929,386,81,2279.44,3972.66,1.53,"2024-11-20 15:56:34"
694,26843,"New User Discount",2024-08-20,Inactive,Email,2314,983,72,3316.6,4068.95,2.09,"2024-11-20 15:56:34"
695,910163,"Weekend Special",2024-08-20,All,SMS,4131,888,48,3114.93,8649.78,2.37,"2024-11-20 15:56:34"
696,705483,"Festival Offer",2024-08-20,Inactive,"Social Media",3478,436,46,1245.46,2706.45,3.05,"2024-11-20 15:56:34"
697,710085,"Flash Sale",2024-08-20,Premium,App,5250,778,70,3036.32,7028.45,1.57,"2024-11-20 15:56:34"
698,195392,"Membership Drive",2024-08-20,Inactive,App,2018,621,31,1872.63,7240.22,3.34,"2024-11-20 15:56:34"
699,10907,"Category Promotion",2024-08-20,All,SMS,8100,606,19,1790.86,3124.92,3.68,"2024-11-20 15:56:34"
700,536852,"App Push Notification",2024-08-20,"New Users",SMS,6864,496,28,3701.18,7088.25,1.94,"2024-11-20 15:56:34"
701,342908,"Email Campaign",2024-08-20,All,"Social Media",9847,686,92,2377.72,6406.71,2.4,"2024-11-20 15:56:34"
702,456999,"Referral Program",2024-08-20,Inactive,"Social Media",4991,167,76,2636.96,2751.97,2.73,"2024-11-20 15:56:34"
703,112950,"New User Discount",2024-08-19,Premium,Email,1695,476,40,4890.05,9414.42,3.72,"2024-11-20 15:56:34"
704,728495,"Weekend Special",2024-08-19,"New Users",SMS,4649,110,53,3637.97,7024.83,2.43,"2024-11-20 15:56:34"
705,566356,"Festival Offer",2024-08-19,Premium,"Social Media",3235,909,65,2047.7,4206.84,2.07,"2024-11-20 15:56:34"
706,252419,"Flash Sale",2024-08-19,Inactive,"Social Media",9745,879,39,1245.98,3051.63,2.52,"2024-11-20 15:56:34"
707,563651,"Membership Drive",2024-08-19,Inactive,"Social Media",7031,316,10,1850.67,4712.77,3.03,"2024-11-20 15:56:34"
708,363017,"Category Promotion",2024-08-19,Inactive,Email,5109,564,10,1921.9,4834.74,1.98,"2024-11-20 15:56:34"
709,66048,"App Push Notification",2024-08-19,"New Users",SMS,2693,566,24,2435.35,9907.63,2.76,"2024-11-20 15:56:34"
710,197525,"Email Campaign",2024-08-19,All,SMS,8042,852,99,3420.16,2019.53,3.4,"2024-11-20 15:56:34"
711,76048,"Referral Program",2024-08-19,All,Email,6442,145,100,3211.44,4547.59,2.33,"2024-11-20 15:56:34"
712,52679,"New User Discount",2024-08-18,Inactive,Email,8630,536,76,4773.79,2879.94,3.77,"2024-11-20 15:56:34"
713,176733,"Weekend Special",2024-08-18,Inactive,Email,2270,735,37,3626.83,9659.02,3.16,"2024-11-20 15:56:34"
714,476080,"Festival Offer",2024-08-18,Premium,Email,9612,745,92,2067.79,8478.72,2.33,"2024-11-20 15:56:34"
715,118821,"Flash Sale",2024-08-18,All,SMS,6409,219,26,2019.68,3815.11,3.89,"2024-11-20 15:56:34"
716,731878,"Membership Drive",2024-08-18,Inactive,SMS,7769,532,22,2417.86,2882.53,2.96,"2024-11-20 15:56:34"
717,978000,"Category Promotion",2024-08-18,All,"Social Media",2526,517,16,2633.52,7624.27,1.99,"2024-11-20 15:56:34"
718,3883,"App Push Notification",2024-08-18,All,"Social Media",3225,571,60,2012.46,3227.28,3.41,"2024-11-20 15:56:34"
719,500802,"Email Campaign",2024-08-18,All,SMS,2333,319,17,4899.52,8858.98,2.86,"2024-11-20 15:56:34"
720,557237,"Referral Program",2024-08-18,"New Users",SMS,7890,835,100,3761.84,2919.05,2.5,"2024-11-20 15:56:34"
721,252304,"New User Discount",2024-08-17,"New Users",SMS,7746,731,89,4497.43,8535.3,3.85,"2024-11-20 15:56:34"
722,594455,"Weekend Special",2024-08-17,"New Users",SMS,3752,188,36,2833.54,6982.23,1.91,"2024-11-20 15:56:34"
723,772069,"Festival Offer",2024-08-17,Inactive,Email,1785,472,25,4548.31,7995.06,3.45,"2024-11-20 15:56:34"
724,908122,"Flash Sale",2024-08-17,Premium,SMS,8772,850,42,1110.2,6051.24,3.13,"2024-11-20 15:56:34"
725,414315,"Membership Drive",2024-08-17,Premium,"Social Media",1484,995,86,3474.26,3391.55,2.85,"2024-11-20 15:56:34"
726,192038,"Category Promotion",2024-08-17,All,SMS,3954,561,21,2906.44,2124.2,3.85,"2024-11-20 15:56:34"
727,232926,"App Push Notification",2024-08-17,Premium,SMS,8650,911,26,1391.03,8788.92,2.01,"2024-11-20 15:56:34"
728,335810,"Email Campaign",2024-08-17,Inactive,"Social Media",8492,815,31,3799.69,9221.25,3.76,"2024-11-20 15:56:34"
729,113620,"Referral Program",2024-08-17,Inactive,App,8545,119,61,3006.08,7090.68,3.6,"2024-11-20 15:56:34"
730,497133,"New User Discount",2024-08-16,Inactive,App,2300,864,68,3960.94,7090.09,2.52,"2024-11-20 15:56:34"
731,180434,"Weekend Special",2024-08-16,All,Email,8695,565,51,1619.3,7207.55,2.57,"2024-11-20 15:56:34"
732,941443,"Festival Offer",2024-08-16,Premium,App,4664,962,90,4788.16,7782.72,2.61,"2024-11-20 15:56:34"
733,490074,"Flash Sale",2024-08-16,Premium,Email,2510,849,67,2284,6449.76,2.13,"2024-11-20 15:56:34"
734,395559,"Membership Drive",2024-08-16,Inactive,SMS,1633,897,61,4643.51,9680.75,3.89,"2024-11-20 15:56:34"
735,468357,"Category Promotion",2024-08-16,Premium,SMS,3870,540,26,1014.91,3603.29,1.58,"2024-11-20 15:56:34"
736,169017,"App Push Notification",2024-08-16,Premium,"Social Media",4044,852,48,4957.13,5282.71,3.64,"2024-11-20 15:56:34"
737,810545,"Email Campaign",2024-08-16,Premium,App,8605,163,71,1401.29,2220.55,3.93,"2024-11-20 15:56:34"
738,69822,"Referral Program",2024-08-16,Premium,Email,4976,380,59,1090.23,8581.79,3.24,"2024-11-20 15:56:34"
739,880536,"New User Discount",2024-08-15,Inactive,App,3083,405,97,1672.44,6980.73,2.21,"2024-11-20 15:56:34"
740,870316,"Weekend Special",2024-08-15,All,App,6731,431,65,4181.21,3822,2.56,"2024-11-20 15:56:34"
741,821052,"Festival Offer",2024-08-15,"New Users","Social Media",4762,783,76,4042.22,5864.52,3.13,"2024-11-20 15:56:34"
742,658634,"Flash Sale",2024-08-15,"New Users","Social Media",5152,532,54,1398.81,5169.91,2.74,"2024-11-20 15:56:34"
743,514491,"Membership Drive",2024-08-15,Premium,Email,5792,873,95,1508.71,2499.39,3.7,"2024-11-20 15:56:34"
744,751261,"Category Promotion",2024-08-15,Inactive,SMS,2604,504,85,3993.12,9754.05,1.92,"2024-11-20 15:56:34"
745,130406,"App Push Notification",2024-08-15,"New Users",App,2357,728,76,2693.79,5133.79,2.54,"2024-11-20 15:56:34"
746,100662,"Email Campaign",2024-08-15,Premium,Email,6964,666,78,2175.87,3727.82,2.2,"2024-11-20 15:56:34"
747,317552,"Referral Program",2024-08-15,Premium,"Social Media",6094,947,84,3780.03,4986.89,1.9,"2024-11-20 15:56:34"
748,514027,"New User Discount",2024-08-14,"New Users",Email,3562,965,10,2188.31,5898.28,3.77,"2024-11-20 15:56:34"
749,30737,"Weekend Special",2024-08-14,Inactive,Email,6818,180,62,3922.65,8681.94,1.54,"2024-11-20 15:56:34"
750,558207,"Festival Offer",2024-08-14,Premium,App,8104,522,92,1024.47,4315.84,3.17,"2024-11-20 15:56:34"
751,270439,"Flash Sale",2024-08-14,Inactive,"Social Media",5163,985,90,4990.83,9226.6,1.8,"2024-11-20 15:56:34"
752,823839,"Membership Drive",2024-08-14,Premium,SMS,1287,428,19,1630.81,7926.1,3.57,"2024-11-20 15:56:34"
753,921253,"Category Promotion",2024-08-14,All,"Social Media",1556,768,89,2359.71,6934.27,3.76,"2024-11-20 15:56:34"
754,580558,"App Push Notification",2024-08-14,Inactive,Email,6278,150,38,1668.33,6084.29,3.85,"2024-11-20 15:56:34"
755,131786,"Email Campaign",2024-08-14,All,App,6510,979,75,3836.38,6042.58,1.56,"2024-11-20 15:56:34"
756,212925,"Referral Program",2024-08-14,All,App,8953,646,28,3978.77,9632,2.2,"2024-11-20 15:56:34"
757,740409,"New User Discount",2024-08-13,"New Users",SMS,5636,723,15,4337.02,6030.66,1.7,"2024-11-20 15:56:34"
758,601671,"Weekend Special",2024-08-13,"New Users",App,6912,692,44,2465.16,5176.52,3.72,"2024-11-20 15:56:34"
759,142246,"Festival Offer",2024-08-13,"New Users","Social Media",4322,323,26,1001.85,9085.03,3.92,"2024-11-20 15:56:34"
760,985363,"Flash Sale",2024-08-13,"New Users",SMS,9681,427,46,1231.93,7599.83,3.36,"2024-11-20 15:56:34"
761,993235,"Membership Drive",2024-08-13,Inactive,"Social Media",7419,570,45,1333.99,7418.99,2.88,"2024-11-20 15:56:34"
762,790173,"Category Promotion",2024-08-13,"New Users","Social Media",6503,617,12,4344.13,9416.52,2.83,"2024-11-20 15:56:34"
763,822459,"App Push Notification",2024-08-13,"New Users",App,4705,934,47,3029.71,6220.46,3.58,"2024-11-20 15:56:34"
764,441866,"Email Campaign",2024-08-13,All,SMS,2088,923,77,4932.54,8966.39,3.8,"2024-11-20 15:56:34"
765,681546,"Referral Program",2024-08-13,"New Users",SMS,7803,287,48,1408.86,9274.86,3.39,"2024-11-20 15:56:34"
766,702423,"New User Discount",2024-08-12,Inactive,"Social Media",6709,153,100,2831.24,9694.16,1.97,"2024-11-20 15:56:34"
767,784022,"Weekend Special",2024-08-12,Inactive,Email,7626,863,47,4048.88,3729.9,2.12,"2024-11-20 15:56:34"
768,194212,"Festival Offer",2024-08-12,Inactive,"Social Media",5986,968,70,2878.81,8007.86,1.9,"2024-11-20 15:56:34"
769,432274,"Flash Sale",2024-08-12,Premium,"Social Media",7845,928,29,3726.48,7618.08,3.91,"2024-11-20 15:56:34"
770,322036,"Membership Drive",2024-08-12,All,SMS,6489,337,45,1853.35,7939.58,3.07,"2024-11-20 15:56:34"
771,407656,"Category Promotion",2024-08-12,All,"Social Media",4831,230,86,3639.17,4216.04,2.21,"2024-11-20 15:56:34"
772,992418,"App Push Notification",2024-08-12,Inactive,App,2399,747,41,2068.79,8433.09,3.89,"2024-11-20 15:56:34"
773,749336,"Email Campaign",2024-08-12,Premium,"Social Media",2256,452,75,1360.78,7033.73,3.72,"2024-11-20 15:56:34"
774,78129,"Referral Program",2024-08-12,"New Users",App,6191,486,51,2833.88,2014.46,2.8,"2024-11-20 15:56:34"
775,795641,"New User Discount",2024-08-11,All,Email,8953,306,21,3183.75,2988.69,2.37,"2024-11-20 15:56:34"
776,396373,"Weekend Special",2024-08-11,"New Users","Social Media",4742,102,79,3817.42,9179.8,3.34,"2024-11-20 15:56:34"
777,180390,"Festival Offer",2024-08-11,All,App,7727,508,76,2957.52,4549.55,1.85,"2024-11-20 15:56:34"
778,514528,"Flash Sale",2024-08-11,"New Users",App,2460,611,21,4485.09,5364.8,2.59,"2024-11-20 15:56:34"
779,709720,"Membership Drive",2024-08-11,Inactive,"Social Media",4972,150,85,4745.79,9073.17,2.45,"2024-11-20 15:56:34"
780,953779,"Category Promotion",2024-08-11,Inactive,Email,1149,577,80,3747.77,9049.95,3.76,"2024-11-20 15:56:34"
781,711295,"App Push Notification",2024-08-11,Premium,"Social Media",5954,424,71,4162.18,4796.18,3.25,"2024-11-20 15:56:34"
782,136965,"Email Campaign",2024-08-11,Inactive,App,2916,467,68,2963.32,6983.76,3.18,"2024-11-20 15:56:34"
783,978129,"Referral Program",2024-08-11,Inactive,Email,7715,849,30,1562.14,6412.07,2.59,"2024-11-20 15:56:34"
784,203187,"New User Discount",2024-08-10,Inactive,App,3978,941,67,4658.08,2872.11,2.19,"2024-11-20 15:56:34"
785,653448,"Weekend Special",2024-08-10,Premium,"Social Media",9035,399,58,3491.99,5785.67,2.04,"2024-11-20 15:56:34"
786,523526,"Festival Offer",2024-08-10,Premium,App,5593,813,74,1420.1,8602.45,2.26,"2024-11-20 15:56:34"
787,388700,"Flash Sale",2024-08-10,Inactive,Email,7399,319,53,3045.31,5622.31,3.65,"2024-11-20 15:56:34"
788,796593,"Membership Drive",2024-08-10,"New Users",SMS,6359,967,91,1743.04,5445.9,2.44,"2024-11-20 15:56:34"
789,899116,"Category Promotion",2024-08-10,All,App,8372,479,24,2906.11,4989.33,2.68,"2024-11-20 15:56:34"
790,453389,"App Push Notification",2024-08-10,Inactive,"Social Media",6273,892,64,3483.92,2110.23,2.62,"2024-11-20 15:56:34"
791,968824,"Email Campaign",2024-08-10,Premium,Email,4086,749,42,2136.35,7400.54,2.66,"2024-11-20 15:56:34"
792,129388,"Referral Program",2024-08-10,All,"Social Media",5066,252,97,4515.12,4460.76,3.08,"2024-11-20 15:56:34"
793,260074,"New User Discount",2024-08-09,All,App,8282,621,84,3813.19,3202.13,3.82,"2024-11-20 15:56:34"
794,963173,"Weekend Special",2024-08-09,All,App,3672,241,31,1484.63,2577.67,1.73,"2024-11-20 15:56:34"
795,977799,"Festival Offer",2024-08-09,Premium,SMS,1594,289,55,4377.58,8269.59,2.4,"2024-11-20 15:56:34"
796,884280,"Flash Sale",2024-08-09,All,Email,8045,829,92,3368.75,5542.24,3.28,"2024-11-20 15:56:34"
797,816320,"Membership Drive",2024-08-09,Inactive,Email,6129,389,27,3852.56,5183.14,3.9,"2024-11-20 15:56:34"
798,669170,"Category Promotion",2024-08-09,Inactive,Email,8144,848,11,2249.31,2250.44,2.3,"2024-11-20 15:56:34"
799,772988,"App Push Notification",2024-08-09,Premium,"Social Media",1861,698,39,2007.9,7919.96,2.84,"2024-11-20 15:56:34"
800,460602,"Email Campaign",2024-08-09,All,SMS,6683,736,69,2693.65,8936.06,3.32,"2024-11-20 15:56:34"
801,3131,"Referral Program",2024-08-09,Inactive,Email,8623,201,11,3056.1,6057.81,2.94,"2024-11-20 15:56:34"
802,420987,"New User Discount",2024-08-08,"New Users",Email,8301,204,35,4919.38,8932.29,3.4,"2024-11-20 15:56:34"
803,77548,"Weekend Special",2024-08-08,All,App,2425,467,25,2054.77,5294.5,1.68,"2024-11-20 15:56:34"
804,473121,"Festival Offer",2024-08-08,Premium,"Social Media",9020,801,60,1907.55,9281.62,1.56,"2024-11-20 15:56:34"
805,486618,"Flash Sale",2024-08-08,Premium,App,4476,180,94,3607.25,3592.43,3.09,"2024-11-20 15:56:34"
806,569092,"Membership Drive",2024-08-08,All,"Social Media",7919,171,55,4968.16,9645.78,3.61,"2024-11-20 15:56:34"
807,190944,"Category Promotion",2024-08-08,Inactive,SMS,7803,155,85,1334.53,4418.33,3.71,"2024-11-20 15:56:34"
808,101610,"App Push Notification",2024-08-08,Inactive,SMS,3940,237,20,4125.25,7838.27,1.68,"2024-11-20 15:56:34"
809,774901,"Email Campaign",2024-08-08,"New Users","Social Media",8759,124,77,3080.45,3572.36,2.2,"2024-11-20 15:56:34"
810,66041,"Referral Program",2024-08-08,All,SMS,1399,832,69,1082.23,5046.91,1.52,"2024-11-20 15:56:34"
811,972346,"New User Discount",2024-08-07,"New Users",SMS,7668,510,89,1153.13,9303.02,2.01,"2024-11-20 15:56:34"
812,942743,"Weekend Special",2024-08-07,All,App,2092,629,24,4006.46,2166,3.56,"2024-11-20 15:56:34"
813,695111,"Festival Offer",2024-08-07,Inactive,Email,5291,635,89,3569.21,5271.05,3.81,"2024-11-20 15:56:34"
814,490223,"Flash Sale",2024-08-07,All,App,4722,950,88,3983.59,7305.4,2.95,"2024-11-20 15:56:34"
815,442998,"Membership Drive",2024-08-07,Premium,"Social Media",2737,966,69,4578.32,7339.79,2.04,"2024-11-20 15:56:34"
816,921974,"Category Promotion",2024-08-07,All,SMS,7735,690,21,2624.67,3051.7,2.34,"2024-11-20 15:56:34"
817,727319,"App Push Notification",2024-08-07,"New Users","Social Media",3448,954,30,3566.2,3713.43,3.18,"2024-11-20 15:56:34"
818,607753,"Email Campaign",2024-08-07,Inactive,SMS,5122,943,95,2021.6,2466.25,1.62,"2024-11-20 15:56:34"
819,444297,"Referral Program",2024-08-07,"New Users",SMS,2404,405,45,4884.8,9128.89,3.46,"2024-11-20 15:56:34"
820,84366,"New User Discount",2024-08-06,"New Users",App,5984,845,72,2315.12,2505.97,3.32,"2024-11-20 15:56:34"
821,331475,"Weekend Special",2024-08-06,"New Users",App,7023,147,68,2509.2,7199.28,2.82,"2024-11-20 15:56:34"
822,268405,"Festival Offer",2024-08-06,"New Users",SMS,9632,877,84,1135.33,3363.73,3.79,"2024-11-20 15:56:34"
823,392316,"Flash Sale",2024-08-06,All,Email,2122,919,60,4893.49,4503.05,1.69,"2024-11-20 15:56:34"
824,115391,"Membership Drive",2024-08-06,"New Users",Email,5692,875,46,1273.09,8242.12,2.95,"2024-11-20 15:56:34"
825,534512,"Category Promotion",2024-08-06,Inactive,App,5280,577,19,2628.52,2588.43,2.17,"2024-11-20 15:56:34"
826,284422,"App Push Notification",2024-08-06,All,"Social Media",8614,940,92,1622.92,2155.43,2.91,"2024-11-20 15:56:34"
827,84657,"Email Campaign",2024-08-06,Premium,Email,9689,690,61,1109.75,9731.21,3.42,"2024-11-20 15:56:34"
828,414231,"Referral Program",2024-08-06,Inactive,"Social Media",5401,155,43,3789.27,6740.85,3.35,"2024-11-20 15:56:34"
829,898960,"New User Discount",2024-08-05,Premium,SMS,7816,305,48,4930.14,7573.68,2.87,"2024-11-20 15:56:34"
830,530108,"Weekend Special",2024-08-05,Inactive,App,8418,204,19,2287.14,3345.72,1.72,"2024-11-20 15:56:34"
831,902344,"Festival Offer",2024-08-05,All,SMS,5055,429,19,4026.88,9790.27,2.45,"2024-11-20 15:56:34"
832,134935,"Flash Sale",2024-08-05,Inactive,App,5860,917,28,4159.03,3535.02,1.8,"2024-11-20 15:56:34"
833,836752,"Membership Drive",2024-08-05,Premium,SMS,4816,684,20,2506.86,9535.46,1.7,"2024-11-20 15:56:34"
834,446966,"Category Promotion",2024-08-05,"New Users",SMS,6672,150,26,1561.05,7916.23,2.84,"2024-11-20 15:56:34"
835,389548,"App Push Notification",2024-08-05,"New Users",App,6365,520,52,3270.32,7771.18,2.06,"2024-11-20 15:56:34"
836,71868,"Email Campaign",2024-08-05,All,App,7001,419,74,1305.55,4501.37,3.34,"2024-11-20 15:56:34"
837,784176,"Referral Program",2024-08-05,Inactive,App,9981,910,43,4447.77,4125.35,1.91,"2024-11-20 15:56:34"
838,326841,"New User Discount",2024-08-04,Inactive,"Social Media",2363,319,97,4907.75,8855.37,3.72,"2024-11-20 15:56:34"
839,211547,"Weekend Special",2024-08-04,Inactive,App,3930,552,84,1732.79,3963.4,1.84,"2024-11-20 15:56:34"
840,655175,"Festival Offer",2024-08-04,"New Users",Email,4295,535,28,1058.01,4651.7,2.29,"2024-11-20 15:56:34"
841,222815,"Flash Sale",2024-08-04,Inactive,"Social Media",4353,444,26,1196.97,8951.53,2.38,"2024-11-20 15:56:34"
842,280981,"Membership Drive",2024-08-04,Inactive,"Social Media",4014,677,76,3735.8,4863.25,3.26,"2024-11-20 15:56:34"
843,699556,"Category Promotion",2024-08-04,Premium,SMS,4640,853,29,3244.16,6105.04,3.24,"2024-11-20 15:56:34"
844,944188,"App Push Notification",2024-08-04,"New Users",SMS,7130,519,95,1483.22,3850.61,3.4,"2024-11-20 15:56:34"
845,270788,"Email Campaign",2024-08-04,Inactive,"Social Media",1621,925,26,4151.92,3437.08,2.67,"2024-11-20 15:56:34"
846,314889,"Referral Program",2024-08-04,Premium,Email,9251,377,38,1936.51,8825.13,2.72,"2024-11-20 15:56:34"
847,368664,"New User Discount",2024-08-03,All,App,2235,829,96,3767.67,4371.71,2.13,"2024-11-20 15:56:34"
848,53822,"Weekend Special",2024-08-03,"New Users","Social Media",6996,639,53,3547.23,5476.86,3.46,"2024-11-20 15:56:34"
849,160294,"Festival Offer",2024-08-03,Inactive,Email,7950,734,32,2475.23,4891.68,3.09,"2024-11-20 15:56:34"
850,601326,"Flash Sale",2024-08-03,Premium,"Social Media",4432,564,81,1978.23,9513.38,2.48,"2024-11-20 15:56:34"
851,699828,"Membership Drive",2024-08-03,Inactive,"Social Media",3427,537,43,2792,5367.86,1.85,"2024-11-20 15:56:34"
852,960855,"Category Promotion",2024-08-03,Premium,App,8400,425,25,2598.39,5006.07,3.79,"2024-11-20 15:56:34"
853,477556,"App Push Notification",2024-08-03,All,App,1805,555,98,1845.04,4581.49,2.06,"2024-11-20 15:56:34"
854,238827,"Email Campaign",2024-08-03,"New Users",SMS,3578,957,26,4530.04,6562.59,2.62,"2024-11-20 15:56:34"
855,361838,"Referral Program",2024-08-03,Inactive,Email,4809,870,78,2671.33,9372.2,2.18,"2024-11-20 15:56:34"
856,720320,"New User Discount",2024-08-02,Inactive,Email,5281,129,75,1257.77,2499.86,1.91,"2024-11-20 15:56:34"
857,993475,"Weekend Special",2024-08-02,Premium,"Social Media",6835,313,70,2130.65,8548.17,2.16,"2024-11-20 15:56:34"
858,488960,"Festival Offer",2024-08-02,Premium,"Social Media",8330,595,34,1881.66,2127.85,2.01,"2024-11-20 15:56:34"
859,569878,"Flash Sale",2024-08-02,All,"Social Media",5863,717,76,2455.64,7618.35,3.95,"2024-11-20 15:56:34"
860,72423,"Membership Drive",2024-08-02,"New Users","Social Media",2965,192,90,3434.13,4274.34,2.58,"2024-11-20 15:56:34"
861,146183,"Category Promotion",2024-08-02,"New Users","Social Media",9354,631,84,3645.69,4325.89,1.71,"2024-11-20 15:56:34"
862,930544,"App Push Notification",2024-08-02,"New Users",App,8787,708,93,2127.63,5739.27,2.76,"2024-11-20 15:56:34"
863,601456,"Email Campaign",2024-08-02,"New Users",SMS,7986,652,31,2397.68,3807.98,3.62,"2024-11-20 15:56:34"
864,512678,"Referral Program",2024-08-02,All,App,2223,807,29,4597.94,3086.32,3.32,"2024-11-20 15:56:34"
865,403225,"New User Discount",2024-08-01,Premium,SMS,2764,773,72,2397.18,8629.49,2.94,"2024-11-20 15:56:34"
866,408769,"Weekend Special",2024-08-01,"New Users",SMS,4684,355,88,2953.01,7374.36,2.1,"2024-11-20 15:56:34"
867,355606,"Festival Offer",2024-08-01,All,"Social Media",7733,447,28,1522.84,2176.16,1.51,"2024-11-20 15:56:34"
868,92672,"Flash Sale",2024-08-01,"New Users","Social Media",6245,628,19,4210.78,7077.95,2,"2024-11-20 15:56:34"
869,412881,"Membership Drive",2024-08-01,Inactive,SMS,1133,579,60,2998.96,3848.06,3.33,"2024-11-20 15:56:34"
870,725462,"Category Promotion",2024-08-01,"New Users",App,7644,178,60,4100.43,2725.65,3.55,"2024-11-20 15:56:34"
871,260331,"App Push Notification",2024-08-01,Premium,SMS,7251,903,94,4266.24,3160.04,3.63,"2024-11-20 15:56:34"
872,717340,"Email Campaign",2024-08-01,Inactive,App,7310,470,19,3829.59,3534.49,2.52,"2024-11-20 15:56:34"
873,873714,"Referral Program",2024-08-01,All,App,6886,480,25,1619.51,3855.57,3.7,"2024-11-20 15:56:34"
874,356016,"New User Discount",2024-07-31,Inactive,"Social Media",8868,328,17,4429.06,9854.82,2.94,"2024-11-20 15:56:34"
875,149417,"Weekend Special",2024-07-31,Inactive,Email,5019,880,77,3090.85,6876.06,1.56,"2024-11-20 15:56:34"
876,118980,"Festival Offer",2024-07-31,Inactive,App,1314,893,45,1159.56,9456.48,2.71,"2024-11-20 15:56:34"
877,382542,"Flash Sale",2024-07-31,Inactive,App,9314,386,42,4727.77,8348.7,3.65,"2024-11-20 15:56:34"
